participant,age,block,trial,lane,is_multi_lane,time_difference_ms,early_late,points,feedback,error_type,keys_pressed,correct_keys,num_presses
20636304,22,aftertest,26,v,FALSE,415.87,Good,2,Good,,v,v,1
20636304,22,aftertest,27,b,FALSE,365.31,Good,2,Good,,b,b,1
20636304,22,aftertest,28,m,FALSE,414.88,Good,2,Good,,m,m,1
20636304,22,aftertest,29,m,FALSE,429.71,Good,2,Good,,m,m,1
20636304,22,aftertest,30,v,FALSE,362.02,Good,2,Good,,v,v,1
20636304,22,aftertest,31,b,FALSE,445.49,Good,2,Good,,b,b,1
20636304,22,aftertest,32,b,FALSE,366.86,Good,2,Good,,b,b,1
20636304,22,aftertest,33,v,FALSE,347.56,Good,2,Good,,v,v,1
20636304,22,aftertest,34,b,FALSE,384.03,Good,2,Good,,b,b,1
20636304,22,aftertest,35,v,FALSE,365.0,Good,2,Good,,v,v,1
20636304,22,aftertest,36,m,FALSE,349.64,Good,2,Good,,m,m,1
20636304,22,aftertest,37,b,FALSE,481.22,Good,2,Good,,b,b,1
20636304,22,aftertest,38,v,FALSE,0,Miss,-2,Miss!,incorrect_key,b,v,1
20636304,22,aftertest,38,v,FALSE,0,Miss,-2,Miss!,incorrect_key,v,v,1
20636304,22,aftertest,39,v,FALSE,366.01,Good,2,Good,,v,v,1
20636304,22,aftertest,40,v,FALSE,247.3,Good,2,Good,,v,v,1
20636304,22,aftertest,41,v,FALSE,279.73,Good,2,Good,,v,v,1
20636304,22,aftertest,42,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
20636304,22,aftertest,43,v,FALSE,395.99,Good,2,Good,,v,v,1
20636304,22,aftertest,44,n,FALSE,318.14,Good,2,Good,,n,n,1
20636304,22,aftertest,45,v,FALSE,348.01,Good,2,Good,,v,v,1
20636304,22,aftertest,46,m,FALSE,379.97,Good,2,Good,,m,m,1
20636304,22,aftertest,47,m,FALSE,396.87,Good,2,Good,,m,m,1
20636304,22,aftertest,48,m,FALSE,297.12,Good,2,Good,,m,m,1
20636304,22,aftertest,49,b,FALSE,363.43,Good,2,Good,,b,b,1
20636304,22,aftertest,50,n,FALSE,344.45,Good,2,Good,,n,n,1
